Line,Total_Flow_E_MWh
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
l3          , 22354978.28
